Date,5_YR_R,7_YR_R,10_YR_R,UST_1M,UST_3M,UST_6M,UST_1Y,UST_2Y,UST_3Y,UST_5Y,UST_7Y,UST_10Y,UST_20Y,FF,CP3M,CP3M-FF,UST_3M-FF,UST_6M-FF,UST_1Y-FF,UST_5Y-FF,UST_10Y-FF,AAA_YLD,BAA_YLD,AAA_YLD-FF,BAA_YLD-FF,SOYBEAN,WHEAT,CORN,GOLD,ALUMIN,NICKEL,WTI OIL,COPPER,SP500,SP500_DIV,SP500_IND,SP500_PE,VIX,USDEUR,USDJPY,USDGBP,USDCHF,USDCAD,USDWBGD,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,ACOGNO,AMDMNOx,ANDENOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,WPSFD49207,WPSFD49502,WPSID61,WPSID62,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENTx,DTCOLNVHFNM,DTCTHFNM,INVEST
8/2/2020,-0.188386701,-0.415290345,-0.70516606,-0.0513,-0.3093,-0.3118,-0.3160,-0.2862,-0.2582,-0.2506,-0.2639,-0.2495,-0.6019,0.0254,0.1991,0.1638,-0.2655,-0.2390,-0.2450,-0.2076,-0.2004,-0.3094,-0.4013,-0.2315,-0.2921,-0.2399,-0.3394,-0.7686,1.5632,0.1139,0.1545,-0.4753,-0.1698,0.6461,-0.5104,-0.1047,0.6244,-0.4137,-0.8176,-0.2326,-1.7044,-0.5509,-0.0085,-1.0327,-2.506232193,1.356545337,0.505371779,0.271219291,0.373343964,0.773587131,0.970045883,0.783003614,0.625005854,-0.081646749,1.68774058,0.921316179,0.466168895,0.984670539,1.165533955,1.130282034,-1.002683614,0.863690022,1.272689777,-0.720507806,1.091155947,1.11576881,2.500365604,-2.964917134,2.597904246,-2.444486402,-4.420222016,0.236989632,0.092834195,0.656687725,-2.570968984,1.396597122,0.329816317,-1.361881495,0.347094079,0.396490781,-0.070318685,1.468446745,1.535201452,2.133516136,0.591437325,2.155862311,0.991182055,6.327435123,-0.1060495,0.973515558,-0.229823439,0.426681913,-0.772008493,0.74199619,0.477015009,0.451359595,0.62614166,0.158137637,0.21297851,0.817212152,0.608710505,-0.091717455,0.285336605,0.679495264,-0.51734377,0.430352109,-0.44444461,-0.079009307,-1.180928072,-0.559314425,3.089086996,1.864601476,0.122192327,0.861335523,-0.857517586,-0.75575577,2.243073819,-0.461185337,-0.427625397,-0.447746384,0.63657676,-0.120997505,-0.244649516,-0.749443579,-0.404644108,-1.388206218,0.529354104,2.191577397,-3.185672245,-0.5239372,-0.119662831,-0.163314659,-0.081588071,1.364909082,0.060713102,-1.171817578,-1.502509094,0.159210304,-3.659423668,0.461335229,-0.253393469,-0.099369743,-1.76240465
8/9/2020,-1.154260335,-1.123816151,-1.090742444,-0.1362,-0.0955,-0.1130,0.0299,-0.1718,-0.2582,-0.3691,-0.3423,-0.2903,-0.1922,-0.0430,-0.1826,-0.1383,-0.0401,-0.0414,0.0568,-0.2528,-0.1854,0.2208,-0.1955,0.1813,-0.1079,-0.8610,-1.4978,-0.6396,1.2072,1.0207,0.7866,0.4086,-0.7518,0.9385,-0.8273,1.5845,0.8511,-0.6757,-0.0462,0.0477,0.1765,-0.0115,-0.1619,0.4507,-1.945519834,1.358737209,0.64721379,0.297017181,0.486686631,0.603039907,0.670435127,0.44892107,0.270722891,-0.126390103,0.935825217,0.643216428,0.47872501,0.853961881,1.153663766,0.907392651,-0.926651723,0.655841972,1.039644752,-0.468138385,1.01103093,0.646893168,2.049624285,-2.535099538,2.393048864,-1.81315788,-3.758882578,-0.087465248,-0.423796925,1.904802402,-2.155185993,1.262741271,0.380718067,-1.124555878,0.349515512,0.471065027,0.089570836,1.340225493,1.375670602,1.838366878,0.685861334,1.780829473,1.029070223,4.818282301,-0.1060495,0.973515558,-0.198826666,0.457595368,-0.570982345,0.678791998,0.522933683,0.467539198,0.651073744,0.271303304,0.256532871,0.831610889,0.617501186,-0.049691047,0.345425169,0.767519543,-0.431062306,0.478168473,-0.356066661,-0.037792743,-0.52414116,-0.257713962,2.415624713,1.463685925,0.097267398,0.587789484,-0.676757323,-0.508881102,1.732445822,-0.313782013,-0.292221277,-0.457040072,0.579363265,-0.2735502,-0.35047428,-0.661322071,-0.428915164,-1.222452964,0.304619859,1.521656961,-2.705977247,-0.56763958,-0.236739317,-0.282153476,-0.228490701,0.323073133,-0.085528787,-0.659504479,-1.501084731,-0.461395291,-2.503584022,0.721343093,-0.215946719,-0.063086122,-1.369574002
8/16/2020,0.256221797,0.466046633,0.772876745,-0.0174,0.0470,0.0573,0.0033,0.4001,0.5246,0.6770,0.8937,1.1995,1.5978,-0.0430,0.1227,0.1363,0.0726,0.0772,0.0379,0.5441,0.9117,1.4932,1.0392,1.0658,0.7424,1.0016,0.1826,1.2349,-2.0083,-0.5447,-0.0515,0.3294,0.5883,0.2058,-0.2003,1.0218,0.2435,-0.0463,-0.3798,0.4597,-0.2148,-0.2228,-0.7178,-0.7695,-1.384807475,1.360929081,0.7890558,0.322815071,0.600029297,0.432492683,0.37082437,0.114838525,-0.083560071,-0.171133456,0.183909853,0.365116677,0.491281125,0.723253222,1.141793577,0.684503268,-0.850619833,0.447993922,0.806599727,-0.215768965,0.930905913,0.178017526,1.598882967,-2.105281942,2.188193483,-1.181829358,-3.097543139,-0.411920129,-0.940428045,3.152917079,-1.739403003,1.12888542,0.431619817,-0.887230261,0.351936945,0.545639273,0.249460358,1.21200424,1.216139751,1.54321762,0.780285343,1.405796636,1.066958391,3.309129479,-0.1060495,0.973515558,-0.167829893,0.488508822,-0.369956197,0.615587805,0.568852356,0.483718801,0.676005828,0.384468971,0.300087231,0.846009625,0.626291868,-0.00766464,0.405513733,0.855543822,-0.344780842,0.525984838,-0.267688712,0.003423821,0.132645751,0.043886501,1.74216243,1.062770375,0.072342468,0.314243444,-0.49599706,-0.262006434,1.221817825,-0.166378689,-0.156817156,-0.466333761,0.52214977,-0.426102896,-0.456299044,-0.573200562,-0.45318622,-1.056699711,0.079885615,0.851736526,-2.226282249,-0.611341959,-0.353815802,-0.400992294,-0.375393331,-0.718762817,-0.231770675,-0.147191381,-1.499660367,-1.082000885,-1.347744376,0.981350958,-0.178499969,-0.026802502,-0.976743353
8/23/2020,-0.065736081,-0.121511352,-0.105380574,-0.0853,-0.0955,-0.0278,-0.1564,-0.1489,-0.1524,-0.0927,-0.1069,-0.0250,0.2823,-0.1341,-0.3353,-0.2207,0.0350,0.0970,0.0002,0.0179,0.0701,1.3872,0.6276,1.0510,0.5156,-0.1036,1.1225,0.1656,-0.1674,0.4842,0.4357,0.1253,0.5007,0.2374,-0.2867,-0.5767,3.5963,0.1495,0.3057,-0.5747,-0.0485,0.2148,-0.5433,0.1205,-0.824095117,1.363120953,0.930897811,0.348612961,0.713371964,0.261945458,0.071213614,-0.219244019,-0.437843033,-0.21587681,-0.568005511,0.087016926,0.50383724,0.592544564,1.129923388,0.461613885,-0.774587943,0.240145872,0.573554702,0.036600455,0.850780897,-0.290858117,1.148141648,-1.675464346,1.983338101,-0.550500836,-2.4362037,-0.73637501,-1.457059165,4.401031755,-1.323620012,0.995029569,0.482521567,-0.649904644,0.354358377,0.620213519,0.409349879,1.083782988,1.056608901,1.248068362,0.874709352,1.030763798,1.104846559,1.799976656,-0.1060495,0.973515558,-0.136833119,0.519422277,-0.168930049,0.552383613,0.614771029,0.499898404,0.700937912,0.497634639,0.343641591,0.860408362,0.635082549,0.034361768,0.465602297,0.943568101,-0.258499378,0.573801202,-0.179310764,0.044640385,0.789432662,0.345486964,1.068700147,0.661854824,0.047417539,0.040697405,-0.315236796,-0.015131766,0.711189828,-0.018975365,-0.021413036,-0.475627449,0.464936275,-0.578655591,-0.562123808,-0.485079053,-0.477457276,-0.890946457,-0.14484863,0.181816091,-1.74658725,-0.655044338,-0.470892288,-0.519831111,-0.522295961,-1.760598767,-0.378012564,0.365121718,-1.498236004,-1.70260648,-0.19190473,1.241358822,-0.141053219,0.009481118,-0.583912704
8/30/2020,-0.648326527,-0.536258166,-0.298168766,0.0336,0.0470,-0.1698,-0.0499,0.0570,0.1015,0.1244,0.2659,0.3628,0.5626,-0.0886,0.3517,0.3697,0.1102,-0.0414,0.0379,0.1532,0.3256,0.7510,0.6276,0.5793,0.4873,1.4450,0.4700,1.3171,0.4679,0.5883,0.8447,0.2523,0.6598,1.2637,-0.9188,0.9967,0.9954,0.1284,-0.7154,-0.3178,-1.4936,-0.5338,-0.4780,-1.2592,-0.263382758,1.365312825,1.072739822,0.37441085,0.82671463,0.091398234,-0.228397143,-0.553326564,-0.792125996,-0.260620163,-1.319920874,-0.191082826,0.516393354,0.461835905,1.118053199,0.238724502,-0.698556053,0.032297822,0.340509677,0.288969876,0.77065588,-0.759733759,0.697400329,-1.24564675,1.77848272,0.080827686,-1.774864262,-1.06082989,-1.973690285,5.649146432,-0.907837021,0.861173718,0.533423317,-0.412579027,0.35677981,0.694787765,0.569239401,0.955561735,0.897078051,0.952919104,0.969133361,0.65573096,1.142734727,0.290823834,-0.1060495,0.973515558,-0.105836346,0.550335732,0.032096099,0.489179421,0.660689703,0.516078006,0.725869997,0.610800306,0.387195951,0.874807098,0.64387323,0.076388176,0.525690861,1.03159238,-0.172217914,0.621617567,-0.090932815,0.085856948,1.446219574,0.647087427,0.395237865,0.260939273,0.022492609,-0.232848635,-0.134476533,0.231742902,0.200561831,0.128427959,0.113991085,-0.484921138,0.40772278,-0.731208286,-0.667948572,-0.396957544,-0.501728332,-0.725193204,-0.369582874,-0.488104345,-1.266892252,-0.698746717,-0.587968774,-0.638669929,-0.669198591,-2.802434717,-0.524254452,0.877434817,-1.496811641,-2.323212074,0.963934916,1.501366687,-0.103606469,0.045764739,-0.191082056
9/6/2020,-0.050404753,-0.104230235,-0.319589676,0.0166,-0.0005,0.0573,-0.1031,-0.1947,-0.2582,-0.2309,-0.3227,-0.2087,-0.1922,-0.0202,-0.3353,-0.2894,0.0162,0.0574,-0.0564,-0.1625,-0.1403,-0.7335,-0.2984,-0.4968,-0.1929,0.5190,0.0094,0.0696,-0.7428,-0.3125,-0.1230,-1.4332,0.4152,-1.0207,0.6283,-0.4870,-0.8251,2.3479,0.4374,0.5951,0.3796,0.7291,-0.2226,0.0978,0.2973296,1.367504697,1.214581832,0.40020874,0.940057296,-0.07914899,-0.528007899,-0.887409108,-1.146408958,-0.305363517,-2.071836238,-0.469182577,0.528949469,0.331127247,1.10618301,0.015835119,-0.622524163,-0.175550228,0.107464652,0.541339296,0.690530863,-1.228609401,0.246659011,-0.815829154,1.573627338,0.712156208,-1.113524823,-1.385284771,-2.490321405,6.897261109,-0.492054031,0.727317867,0.584325067,-0.175253409,0.359201243,0.76936201,0.729128922,0.827340483,0.737547201,0.657769846,1.06355737,0.280698123,1.180622895,-1.218328989,-0.1060495,0.973515558,-0.074839573,0.581249186,0.233122247,0.425975228,0.706608376,0.532257609,0.750802081,0.723965974,0.430750312,0.889205835,0.652663911,0.118414584,0.585779425,1.119616659,-0.08593645,0.669433931,-0.002554867,0.127073512,2.103006485,0.94868789,-0.278224418,-0.139976277,-0.00243232,-0.506394674,0.04628373,0.478617571,-0.310066166,0.275831283,0.249395205,-0.494214826,0.350509285,-0.883760981,-0.773773336,-0.308836035,-0.525999387,-0.55943995,-0.594317119,-1.15802478,-0.787197254,-0.742449096,-0.705045259,-0.757508746,-0.816101221,-3.844270666,-0.67049634,1.389747915,-1.495387278,-2.943817669,2.119774562,1.761374551,-0.066159719,0.082048359,0.201748593
9/13/2020,0.490024542,0.479007471,0.547957187,0.0336,0.0232,0.0289,0.1962,-0.0174,0.0962,0.0060,-0.0382,0.0516,0.2715,-0.0430,-0.0299,-0.0010,0.0538,0.0574,0.1747,0.0329,0.0663,0.2208,0.3190,0.1813,0.2464,0.9733,-0.2491,1.1607,0.0806,-0.3335,-0.2721,-1.1758,-0.1496,-1.1046,0.7926,-0.1519,-0.8954,-1.1666,-0.0465,-0.0714,2.7618,-0.3207,0.7426,0.0464,0.189979321,1.510071302,0.928253686,0.414456895,0.596599352,0.065917233,-0.265599957,-0.630043785,-0.840246923,-0.22241215,-1.516811967,-0.356414806,0.509118999,0.365151161,1.202582542,0.166853814,-0.507016644,-0.141501641,0.269970337,0.702162946,0.898578067,-0.590486664,0.577148406,-1.022472229,1.294279091,0.489089721,-1.175272205,-1.627330324,-3.228761046,6.720192973,-0.474121634,0.675210722,0.564166173,-0.299904302,0.437844297,0.66960025,0.588773423,0.826641272,0.681394308,0.739608266,0.897199449,0.405641185,1.095310611,-1.410042607,-0.065867408,0.973515558,-0.036093606,0.612722554,-0.002016588,0.41460469,0.766170259,0.587375105,0.742666385,0.664022693,0.42492453,0.882515427,0.656727117,0.024012707,0.563904009,0.916280716,-0.061362564,0.755361732,-0.002554867,0.078462643,1.329591012,0.848631086,-0.278756818,-0.139443536,-0.001981197,-0.460491574,-0.01230897,0.300466015,-0.207588426,0.241943164,0.248551838,-0.30934749,0.078879734,-0.66828635,-0.714822176,-0.333893649,-0.569145686,-0.777814525,-0.614376535,-1.72619485,-0.523247191,-0.713668266,-0.675021105,-0.683278025,-0.752416208,-2.711618945,-0.513407723,0.550344704,-0.527464168,-1.171322152,0.923538487,1.422534515,-0.145485861,0.005861241,0.069229587
9/20/2020,-0.038906257,0.107463451,0.183801714,-0.1193,-0.2143,-0.1982,-0.2428,-0.0288,-0.1048,0.0652,0.0206,0.0005,-0.0304,-0.0430,-0.0299,-0.0010,-0.1340,-0.1006,-0.1365,0.0780,0.0288,-0.3094,-0.1955,-0.1872,-0.1079,0.9907,1.5789,0.8414,0.1613,0.5482,-0.2413,1.7463,0.6505,-0.3241,0.1945,0.4811,-0.2206,-0.3113,0.0371,-1.1359,-0.7216,0.2299,0.1656,-0.9649,0.082629042,1.652637907,0.64192554,0.42870505,0.253141407,0.210983457,-0.003192014,-0.372678461,-0.534084888,-0.139460784,-0.961787696,-0.243647036,0.489288529,0.399175074,1.298982074,0.317872509,-0.391509126,-0.107453055,0.432476022,0.862986596,1.106625271,0.047636073,0.907637802,-1.229115304,1.014930844,0.266023234,-1.237019587,-1.869375877,-3.967200687,6.543124837,-0.456189237,0.623103576,0.544007279,-0.424555195,0.516487352,0.56983849,0.448417923,0.825942061,0.625241415,0.821446687,0.730841528,0.530584248,1.009998327,-1.601756225,-0.025685315,0.973515558,0.00265236,0.644195921,-0.237155423,0.403234152,0.825732141,0.6424926,0.734530689,0.604079411,0.419098748,0.87582502,0.660790322,-0.07038917,0.542028592,0.712944773,-0.036788678,0.841289533,-0.002554867,0.029851774,0.55617554,0.748574281,-0.279289217,-0.138910795,-0.001530074,-0.414588474,-0.07090167,0.122314459,-0.105110686,0.208055045,0.247708471,-0.124480154,-0.192749817,-0.452811719,-0.655871017,-0.358951262,-0.612291984,-0.9961891,-0.634435952,-2.294364919,-0.259297128,-0.684887436,-0.644996951,-0.609047304,-0.688731195,-1.578967224,-0.356319105,-0.289058508,0.440458941,0.601173364,-0.272697588,1.083694479,-0.224812002,-0.070325878,-0.06328942
9/27/2020,0.608842331,0.552452219,0.558667643,-0.1023,-0.0955,-0.1982,-0.1297,-0.0803,-0.0889,-0.0927,-0.1069,-0.1474,-0.1922,-0.0430,0.0464,0.0676,-0.0401,-0.1006,-0.0564,-0.0423,-0.0802,-0.0973,0.1132,-0.0398,0.1047,-1.1132,-1.1839,-0.8562,-2.0682,-0.8091,-0.8474,-0.4045,-1.2722,-0.3197,0.1894,-0.9704,-0.2170,0.1675,1.3983,0.6982,0.9797,1.2732,1.1348,2.9263,-0.024721237,1.795204513,0.355597393,0.442953205,-0.090316538,0.356049681,0.259215928,-0.115313137,-0.227922853,-0.056509418,-0.406763425,-0.130879266,0.469458059,0.433198988,1.395381606,0.468891203,-0.276001608,-0.073404468,0.594981706,1.023810246,1.314672475,0.68575881,1.238127198,-1.435758379,0.735582596,0.042956747,-1.298766969,-2.111421431,-4.705640327,6.366056701,-0.43825684,0.570996431,0.523848385,-0.549206088,0.595130406,0.47007673,0.308062424,0.825242851,0.569088522,0.903285108,0.564483606,0.655527311,0.924686043,-1.793469843,0.014496777,0.973515558,0.041398327,0.675669289,-0.472294257,0.391863614,0.885294024,0.697610096,0.726394994,0.54413613,0.413272967,0.869134613,0.664853528,-0.164791047,0.520153176,0.509608829,-0.012214792,0.927217334,-0.002554867,-0.018759096,-0.217239933,0.648517476,-0.279821617,-0.138378053,-0.001078951,-0.368685374,-0.12949437,-0.055837096,-0.002632946,0.174166926,0.246865104,0.060387182,-0.464379368,-0.237337088,-0.596919857,-0.384008875,-0.655438282,-1.214563675,-0.654495368,-2.862534989,0.004652935,-0.656106606,-0.614972797,-0.534816583,-0.625046182,-0.446315503,-0.199230487,-1.12846172,1.408382051,2.373668881,-1.468933662,0.744854443,-0.304138143,-0.146512996,-0.195808426
10/4/2020,-0.142392718,-0.242479173,-0.255326945,-0.0004,-0.1193,-0.0846,-0.0765,-0.0803,-0.0255,-0.0533,0.0304,0.0567,0.1744,-0.0430,-0.0299,-0.0010,-0.0589,-0.0216,-0.0187,-0.0122,0.0701,0.4329,0.7305,0.3287,0.5298,0.4712,1.0979,0.9031,0.8046,0.2898,0.1885,-1.5330,0.0005,0.5609,-0.6172,0.4529,0.5313,0.3783,-0.5766,-0.2196,-1.1341,-0.5461,-0.4704,-1.2702,-0.132071516,1.937771118,0.069269247,0.45720136,-0.433774483,0.501115905,0.521623871,0.142052186,0.078239182,0.026441949,0.148260846,-0.018111495,0.449627588,0.467222902,1.491781138,0.619909898,-0.160494089,-0.039355882,0.757487391,1.184633897,1.522719679,1.323881546,1.568616594,-1.642401454,0.456234349,-0.18010974,-1.360514351,-2.353466984,-5.444079968,6.188988565,-0.420324444,0.518889285,0.503689491,-0.673856981,0.67377346,0.370314969,0.167706925,0.82454364,0.51293563,0.985123528,0.398125685,0.780470374,0.839373759,-1.985183461,0.054678869,0.973515558,0.080144294,0.707142656,-0.707433092,0.380493076,0.944855907,0.752727592,0.718259298,0.484192849,0.407447185,0.862444205,0.668916733,-0.259192924,0.49827776,0.306272886,0.012359094,1.013145135,-0.002554867,-0.067369965,-0.990655405,0.548460672,-0.280354016,-0.137845312,-0.000627828,-0.322782273,-0.18808707,-0.233988652,0.099844793,0.140278807,0.246021737,0.245254518,-0.73600892,-0.021862456,-0.537968698,-0.409066489,-0.69858458,-1.43293825,-0.674554785,-3.430705059,0.268602998,-0.627325775,-0.584948642,-0.460585862,-0.561361169,0.686336219,-0.042141869,-1.967864932,2.376305161,4.146164397,-2.665169737,0.406014407,-0.383464284,-0.222700114,-0.328327433
10/11/2020,0.11823985,0.241392109,0.365879451,-0.0174,-0.0243,0.0573,0.1363,0.1485,0.3553,0.6573,0.8152,1.0567,1.3390,-0.0430,-0.1826,-0.1383,0.0162,0.0772,0.1322,0.5290,0.8065,0.4329,0.5248,0.3287,0.3881,1.1491,0.7397,0.9135,0.6170,1.5227,1.0059,1.6557,0.8851,1.4944,-1.0696,1.3274,1.3217,-0.7901,-0.7291,0.2169,-0.6512,-0.7166,-1.1530,-1.6453,-0.278699125,1.35183062,-0.056744754,0.319347148,-0.506139337,0.464230534,0.449936613,0.17310794,0.108915123,0.121713642,0.01981207,0.040522351,0.459146358,0.434314465,1.178884253,0.576173927,-0.510428716,-0.171397632,0.712907904,0.923810925,1.223920435,0.812359697,1.173104706,-1.311772534,0.642466514,-0.136569802,-0.931755038,-2.000223863,-4.827710331,5.028770504,-0.402227231,0.422988173,0.444767507,-0.644594679,0.511686497,0.400127519,0.260679352,0.706093429,0.412823979,0.88270592,0.422918844,0.591913645,0.694665244,-1.777571927,0.054678869,0.973515558,0.080144294,0.71045399,-0.386419269,0.332712766,0.910584187,0.77567588,0.752782095,0.565903034,0.458065453,0.893086236,0.686176277,-0.014969299,0.351089251,0.13785141,0.003391785,0.896963649,-0.002554867,-0.041570864,-0.541036371,0.632585173,0.040865163,0.044476129,0.011296622,-0.232649831,-0.203535699,-0.156112332,0.262378233,0.024357645,0.079039976,0.198700319,-0.314648025,-0.025483888,-0.301946081,-0.170170195,-0.490146707,-0.706676467,-0.529719055,-2.851475593,0.658796967,-0.343224785,-0.335438107,-0.264897156,-0.424936478,0.495311895,0.038776707,-1.653835265,2.157562014,3.067013699,-1.328855923,-0.029637069,-0.228381225,-0.128446483,-0.001580483
10/18/2020,-0.050404753,-0.164714145,-0.415983772,0.0251,0.1242,0.0006,-0.1697,-0.0460,-0.1312,-0.2260,-0.2639,-0.4280,-0.5804,-0.0430,0.1227,0.1363,0.1336,0.0377,-0.0847,-0.1437,-0.2868,-1.0516,-0.9158,-0.7032,-0.6039,-0.4200,1.0932,0.3990,-0.7600,0.5076,0.5079,0.1079,-0.1700,0.0207,-0.0224,0.3361,0.0722,0.7277,0.7198,-0.1702,0.7291,0.3422,0.4346,0.5434,-0.425326735,0.765890123,-0.182758754,0.181492937,-0.57850419,0.427345164,0.378249356,0.204163693,0.139591065,0.216985335,-0.108636707,0.099156197,0.468665128,0.401406029,0.865987368,0.532437956,-0.860363343,-0.303439383,0.668328417,0.662987954,0.925121191,0.300837847,0.777592819,-0.981143614,0.828698679,-0.093029865,-0.502995724,-1.646980743,-4.211340694,3.868552442,-0.384130017,0.327087061,0.385845522,-0.615332378,0.349599535,0.429940068,0.353651779,0.587643218,0.312712329,0.780288312,0.447712004,0.403356917,0.549956728,-1.569960393,0.054678869,0.973515558,0.080144294,0.713765324,-0.065405445,0.284932456,0.876312467,0.798624167,0.787304891,0.647613219,0.508683721,0.923728267,0.703435821,0.229254326,0.203900742,-0.030570067,-0.005575523,0.780782164,-0.002554867,-0.015771763,-0.091417338,0.716709675,0.362084342,0.226797569,0.023221072,-0.142517389,-0.218984328,-0.078236011,0.424911673,-0.091563518,-0.087941785,0.15214612,0.106712871,-0.029105319,-0.065923464,0.068726099,-0.281708834,0.019585316,-0.384883325,-2.272246127,1.048990937,-0.059123795,-0.085927572,-0.06920845,-0.288511787,0.304287571,0.119695283,-1.339805598,1.938818867,1.987863,0.007457892,-0.465288544,-0.073298167,-0.034192852,0.325166466
10/25/2020,-0.188386701,0.059940378,0.505115367,-0.1278,-0.1965,-0.1414,-0.0100,0.0913,0.1861,0.4353,0.6190,0.8679,1.0371,-0.0430,-0.4880,-0.4130,-0.1199,-0.0611,0.0285,0.3599,0.6675,1.0691,0.6276,0.7710,0.4589,0.8419,0.2441,0.9758,-0.0032,-0.3940,0.0802,-0.4845,0.4899,-0.2766,0.1623,-0.2418,-0.1798,0.0441,-0.9520,-0.5031,-0.7478,-0.7669,-0.3899,-0.8625,-0.571954344,0.179949625,-0.308772755,0.043638725,-0.650869044,0.390459793,0.306562098,0.235219447,0.170267006,0.312257028,-0.237085483,0.157790044,0.478183898,0.368497593,0.553090483,0.488701985,-1.21029797,-0.435481133,0.62374893,0.402164983,0.626321947,-0.210684002,0.382080932,-0.650514694,1.014930844,-0.049489927,-0.07423641,-1.293737622,-3.594971057,2.708334381,-0.366032804,0.231185949,0.326923537,-0.586070076,0.187512572,0.459752617,0.446624206,0.469193007,0.212600679,0.677870704,0.472505164,0.214800189,0.405248212,-1.36234886,0.054678869,0.973515558,0.080144294,0.717076658,0.255608378,0.237152146,0.842040747,0.821572455,0.821827688,0.729323405,0.559301989,0.954370298,0.720695366,0.47347795,0.056712233,-0.198991544,-0.014542832,0.664600678,-0.002554867,0.010027338,0.358201696,0.800834177,0.683303522,0.409119009,0.035145521,-0.052384946,-0.234432957,-0.00035969,0.587445113,-0.207484681,-0.254923545,0.105591921,0.528073766,-0.03272675,0.170099152,0.307622392,-0.073270961,0.745847099,-0.240047595,-1.693016662,1.439184906,0.224977195,0.163582963,0.126480256,-0.152087096,0.113263248,0.200613859,-1.025775931,1.720075721,0.908712301,1.343771707,-0.900940019,0.081784892,0.060060779,0.651913416
11/1/2020,-0.188386701,0.016737585,0.2587749,-0.0853,-0.0718,-0.1130,-0.1297,-0.0345,-0.1312,-0.0138,0.0501,-0.0454,-0.1275,-0.0430,0.3517,0.3423,-0.0213,-0.0414,-0.0564,0.0179,-0.0051,-0.0973,-0.1955,-0.0398,-0.1079,-0.7147,-1.1985,-1.2131,-0.5909,0.2678,-0.7008,-1.9831,-0.7442,-2.4483,1.7839,-2.4132,-2.0297,3.1550,1.4282,-0.0509,0.5160,0.9766,1.2279,1.2529,-0.718581954,-0.405990872,-0.434786755,-0.094215486,-0.723233897,0.353574422,0.23487484,0.2662752,0.200942947,0.407528721,-0.36553426,0.21642389,0.487702668,0.335589156,0.240193598,0.444966014,-1.560232597,-0.567522883,0.579169443,0.141342012,0.327522703,-0.722205852,-0.013430956,-0.319885774,1.201163009,-0.00594999,0.354522904,-0.940494501,-2.978601421,1.548116319,-0.347935591,0.135284837,0.268001552,-0.556807774,0.02542561,0.489565166,0.539596633,0.350742795,0.112489029,0.575453096,0.497298323,0.02624346,0.260539697,-1.154737326,0.054678869,0.973515558,0.080144294,0.720387992,0.576622202,0.189371836,0.807769027,0.844520743,0.856350485,0.81103359,0.609920257,0.985012329,0.73795491,0.717701575,-0.090476276,-0.36741302,-0.023510141,0.548419193,-0.002554867,0.035826439,0.80782073,0.884958678,1.004522701,0.59144045,0.047069971,0.037747496,-0.249881587,0.07751663,0.749978553,-0.323405844,-0.421905306,0.059037722,0.949434661,-0.036348181,0.406121769,0.546518686,0.135166912,1.472108882,-0.095211865,-1.113787196,1.829378876,0.509078186,0.413093498,0.322168962,-0.015662405,-0.077761076,0.281532435,-0.711746264,1.501332574,-0.170438397,2.680085521,-1.336591494,0.236867951,0.15431441,0.978660366
